user_id,destination,age,nationality,interest,trip_cost_lkr,rating,tags,category,entry_fee_lkr,budget_level,trip_duration,travel_month,group_size
user_1534,Mirissa,37,FR,hiking,387832,4.1,"beach,nature,relaxation",Beach,0,high,14,6,5
user_1535,Kandy,35,DE,hiking,338360,3.3,"culture,history,temple",Cultural,1500,high,7,8,6
user_1536,Anuradhapura,59,IN,relaxation,134401,4.6,"history,heritage,culture",Heritage,3500,medium,3,9,5
user_1537,Nuwara Eliya,51,SG,hiking,260857,2.3,"nature,scenic,tea",Nature,0,high,10,6,3
user_1538,Colombo,24,IT,culture,180505,1.3,"urban,culture,food",City,0,high,11,1,3
user_1539,Mirissa,62,US,adventure,244144,1.1,"beach,nature,relaxation",Beach,0,high,1,7,4
user_1540,Nuwara Eliya,46,AU,photography,157403,1.3,"nature,scenic,tea",Nature,0,high,10,6,3
user_1541,Polonnaruwa,63,NL,culture,131722,2.7,"history,heritage,ruins",Heritage,3000,medium,14,11,6
user_1542,Nuwara Eliya,55,AU,history,232316,2.8,"nature,scenic,tea",Nature,0,high,14,3,3
user_1543,Galle,48,IT,history,142320,3.1,"history,culture,beach",Heritage,0,medium,14,5,3
user_1544,Sigiriya,26,RU,history,372989,2.0,"history,nature,adventure",Heritage,4500,high,2,3,5
user_1545,Anuradhapura,35,DE,history,44562,1.7,"history,heritage,culture",Heritage,3500,low,2,5,5
user_1546,Trincomalee,59,NL,wildlife,450054,1.9,"beach,nature,diving",Beach,0,high,7,7,4
user_1547,Anuradhapura,58,NL,food,67486,3.0,"history,heritage,culture",Heritage,3500,medium,14,1,2
user_1548,Ella,55,ES,nature,475396,1.8,"nature,adventure,scenic",Nature,0,high,6,2,6
user_1549,Galle,36,AU,photography,336783,3.4,"history,culture,beach",Heritage,0,high,14,9,5
user_1550,Anuradhapura,20,ES,nature,164518,4.0,"history,heritage,culture",Heritage,3500,high,12,10,2
user_1551,Anuradhapura,32,ES,beach,397493,1.3,"history,heritage,culture",Heritage,3500,high,8,1,5
user_1552,Mirissa,20,FR,adventure,178180,3.1,"beach,nature,relaxation",Beach,0,high,3,10,6
user_1553,Trincomalee,26,SG,adventure,387807,1.3,"beach,nature,diving",Beach,0,high,10,1,4
user_1554,Galle,23,DE,beach,111108,2.0,"history,culture,beach",Heritage,0,medium,4,10,6
user_1555,Anuradhapura,32,FR,beach,71653,2.3,"history,heritage,culture",Heritage,3500,medium,1,4,6
user_1556,Sigiriya,34,MY,history,127034,4.7,"history,nature,adventure",Heritage,4500,medium,5,11,1
user_1557,Sigiriya,20,DE,beach,455938,4.2,"history,nature,adventure",Heritage,4500,high,6,6,2
user_1558,Mirissa,35,US,hiking,416837,2.4,"beach,nature,relaxation",Beach,0,high,3,1,5
user_1559,Mirissa,32,CN,history,366668,4.2,"beach,nature,relaxation",Beach,0,high,6,5,4
user_1560,Trincomalee,25,NL,adventure,92949,4.2,"beach,nature,diving",Beach,0,medium,1,1,5
user_1561,Galle,46,CA,wildlife,167490,3.9,"history,culture,beach",Heritage,0,high,9,3,6
user_1562,Mirissa,63,DE,wildlife,471631,3.1,"beach,nature,relaxation",Beach,0,high,7,12,6
user_1563,Polonnaruwa,37,FR,wildlife,55283,2.6,"history,heritage,ruins",Heritage,3000,medium,3,5,4
user_1564,Polonnaruwa,54,US,beach,141237,3.0,"history,heritage,ruins",Heritage,3000,medium,2,12,2
user_1565,Ella,24,US,adventure,66533,1.6,"nature,adventure,scenic",Nature,0,medium,6,6,1
user_1566,Galle,63,DE,wildlife,331856,2.3,"history,culture,beach",Heritage,0,high,4,8,6
user_1567,Polonnaruwa,52,DE,nature,398191,3.2,"history,heritage,ruins",Heritage,3000,high,7,11,5
user_1568,Colombo,60,JP,photography,317479,3.3,"urban,culture,food",City,0,high,6,11,4
user_1569,Anuradhapura,26,RU,wildlife,436577,1.3,"history,heritage,culture",Heritage,3500,high,5,10,2
user_1570,Trincomalee,33,AU,history,15654,4.6,"beach,nature,diving",Beach,0,low,12,6,5
user_1571,Anuradhapura,37,DE,hiking,424623,1.1,"history,heritage,culture",Heritage,3500,high,13,1,3
user_1572,Kandy,56,CN,food,90232,2.3,"culture,history,temple",Cultural,1500,medium,13,10,6
user_1573,Colombo,50,RU,history,239980,2.1,"urban,culture,food",City,0,high,9,8,4
user_1574,Anuradhapura,63,US,history,242472,3.2,"history,heritage,culture",Heritage,3500,high,10,6,6
user_1575,Galle,22,SG,adventure,367593,1.0,"history,culture,beach",Heritage,0,high,11,3,6
user_1576,Sigiriya,48,JP,wildlife,48283,2.8,"history,nature,adventure",Heritage,4500,low,4,8,2
user_1577,Colombo,26,CN,beach,336844,2.9,"urban,culture,food",City,0,high,5,6,5
user_1578,Colombo,25,MY,wildlife,429588,3.7,"urban,culture,food",City,0,high,11,5,2
user_1579,Kandy,60,UK,history,172719,1.9,"culture,history,temple",Cultural,1500,high,8,2,4
user_1580,Mirissa,38,MY,relaxation,37960,1.9,"beach,nature,relaxation",Beach,0,low,14,3,3
user_1581,Anuradhapura,24,ES,wildlife,391633,3.7,"history,heritage,culture",Heritage,3500,high,8,1,1
user_1582,Nuwara Eliya,52,UK,photography,120349,3.2,"nature,scenic,tea",Nature,0,medium,3,5,2
user_1583,Mirissa,61,SG,wildlife,201651,2.8,"beach,nature,relaxation",Beach,0,high,11,2,5
user_1584,Colombo,49,IN,history,337923,2.1,"urban,culture,food",City,0,high,14,4,4
user_1585,Ella,58,DE,photography,308025,2.4,"nature,adventure,scenic",Nature,0,high,11,3,6
user_1586,Anuradhapura,20,MY,food,35214,4.3,"history,heritage,culture",Heritage,3500,low,11,6,5
user_1587,Mirissa,45,ES,culture,141366,4.0,"beach,nature,relaxation",Beach,0,medium,12,6,2
user_1588,Mirissa,51,UK,nature,83716,2.7,"beach,nature,relaxation",Beach,0,medium,2,8,4
user_1589,Trincomalee,39,CA,nature,364812,4.7,"beach,nature,diving",Beach,0,high,12,8,5
user_1590,Sigiriya,59,FR,culture,420120,3.9,"history,nature,adventure",Heritage,4500,high,7,5,1
user_1591,Colombo,37,RU,wildlife,310483,4.6,"urban,culture,food",City,0,high,1,5,6
user_1592,Kandy,36,IT,history,337676,2.8,"culture,history,temple",Cultural,1500,high,12,11,3
user_1593,Trincomalee,34,ES,nature,318439,2.4,"beach,nature,diving",Beach,0,high,6,11,2
user_1594,Mirissa,54,AU,relaxation,373094,4.2,"beach,nature,relaxation",Beach,0,high,2,12,2
user_1595,Polonnaruwa,30,IT,hiking,270304,2.6,"history,heritage,ruins",Heritage,3000,high,14,8,5
user_1596,Mirissa,64,US,hiking,318885,2.1,"beach,nature,relaxation",Beach,0,high,9,7,3
user_1597,Trincomalee,35,NL,adventure,223867,2.8,"beach,nature,diving",Beach,0,high,10,8,3
user_1598,Sigiriya,39,RU,wildlife,141030,2.0,"history,nature,adventure",Heritage,4500,medium,2,12,5
user_1599,Trincomalee,24,NL,adventure,419884,4.9,"beach,nature,diving",Beach,0,high,5,5,2
user_1600,Ella,51,DE,hiking,481843,1.7,"nature,adventure,scenic",Nature,0,high,4,1,4
user_1601,Polonnaruwa,27,RU,hiking,210236,4.7,"history,heritage,ruins",Heritage,3000,high,14,7,3
user_1602,Galle,34,MY,relaxation,423855,4.5,"history,culture,beach",Heritage,0,high,8,3,2
user_1603,Mirissa,61,DE,wildlife,175230,3.5,"beach,nature,relaxation",Beach,0,high,13,2,1
user_1604,Ella,48,US,photography,457244,1.7,"nature,adventure,scenic",Nature,0,high,10,5,6
user_1605,Mirissa,47,AU,beach,241403,4.6,"beach,nature,relaxation",Beach,0,high,12,5,2
user_1606,Anuradhapura,21,CA,wildlife,72141,3.9,"history,heritage,culture",Heritage,3500,medium,12,5,4
user_1607,Anuradhapura,52,JP,relaxation,479868,2.8,"history,heritage,culture",Heritage,3500,high,2,11,6
user_1608,Sigiriya,18,IT,food,123398,2.3,"history,nature,adventure",Heritage,4500,medium,6,8,2
user_1609,Ella,29,UK,wildlife,450773,4.1,"nature,adventure,scenic",Nature,0,high,11,2,1
user_1610,Sigiriya,39,CN,adventure,199435,4.1,"history,nature,adventure",Heritage,4500,high,8,4,4
user_1611,Trincomalee,19,SG,food,470757,1.7,"beach,nature,diving",Beach,0,high,4,8,5
user_1612,Ella,41,CN,relaxation,24090,2.4,"nature,adventure,scenic",Nature,0,low,11,12,3
user_1613,Colombo,18,DE,beach,125866,2.0,"urban,culture,food",City,0,medium,4,2,6
user_1614,Polonnaruwa,19,US,culture,99229,1.1,"history,heritage,ruins",Heritage,3000,medium,9,8,4
user_1615,Polonnaruwa,31,DE,food,459857,4.9,"history,heritage,ruins",Heritage,3000,high,10,9,3
user_1616,Polonnaruwa,59,IN,food,263150,2.9,"history,heritage,ruins",Heritage,3000,high,11,7,6
user_1617,Trincomalee,50,MY,photography,321493,1.4,"beach,nature,diving",Beach,0,high,12,4,4
user_1618,Ella,52,IT,nature,360141,2.9,"nature,adventure,scenic",Nature,0,high,12,6,5
user_1619,Galle,33,DE,adventure,77246,4.2,"history,culture,beach",Heritage,0,medium,12,11,4
user_1620,Polonnaruwa,24,ES,photography,480477,2.8,"history,heritage,ruins",Heritage,3000,high,1,1,6
user_1621,Ella,29,AU,adventure,437747,3.2,"nature,adventure,scenic",Nature,0,high,10,7,5
user_1622,Ella,49,MY,photography,161185,4.7,"nature,adventure,scenic",Nature,0,high,3,7,5
user_1623,Anuradhapura,28,FR,adventure,159222,4.6,"history,heritage,culture",Heritage,3500,high,13,9,5
user_1624,Polonnaruwa,55,SG,food,483572,4.2,"history,heritage,ruins",Heritage,3000,high,6,4,5
user_1625,Nuwara Eliya,48,SG,hiking,401521,3.1,"nature,scenic,tea",Nature,0,high,5,2,5
user_1626,Mirissa,57,JP,culture,462352,2.5,"beach,nature,relaxation",Beach,0,high,10,3,6
user_1627,Kandy,35,FR,nature,244985,3.4,"culture,history,temple",Cultural,1500,high,14,1,4
user_1628,Polonnaruwa,29,RU,history,169837,3.2,"history,heritage,ruins",Heritage,3000,high,3,8,6
user_1629,Trincomalee,63,IT,adventure,167472,2.3,"beach,nature,diving",Beach,0,high,9,5,5
user_1630,Nuwara Eliya,24,FR,culture,432960,2.9,"nature,scenic,tea",Nature,0,high,1,7,3
user_1631,Anuradhapura,40,NL,relaxation,162684,2.8,"history,heritage,culture",Heritage,3500,high,11,12,5
user_1632,Polonnaruwa,35,DE,relaxation,35454,2.0,"history,heritage,ruins",Heritage,3000,low,10,3,3
user_1633,Polonnaruwa,37,UK,food,176072,3.1,"history,heritage,ruins",Heritage,3000,high,12,8,2
user_1634,Galle,33,UK,adventure,125619,1.8,"history,culture,beach",Heritage,0,medium,3,8,2
user_1635,Anuradhapura,37,IN,food,348194,2.8,"history,heritage,culture",Heritage,3500,high,7,10,5
user_1636,Mirissa,34,JP,adventure,445348,1.1,"beach,nature,relaxation",Beach,0,high,11,8,4
user_1637,Galle,54,CA,beach,476978,2.1,"history,culture,beach",Heritage,0,high,7,7,4
user_1638,Ella,53,CN,adventure,471232,1.0,"nature,adventure,scenic",Nature,0,high,7,9,3
user_1639,Mirissa,34,US,culture,385486,4.5,"beach,nature,relaxation",Beach,0,high,14,6,6
user_1640,Kandy,56,MY,nature,87980,2.6,"culture,history,temple",Cultural,1500,medium,13,1,1
user_1641,Ella,65,SG,nature,490437,2.7,"nature,adventure,scenic",Nature,0,high,3,9,6
user_1642,Anuradhapura,30,RU,adventure,475626,3.6,"history,heritage,culture",Heritage,3500,high,4,8,6
user_1643,Trincomalee,39,ES,relaxation,224243,3.8,"beach,nature,diving",Beach,0,high,2,8,3
user_1644,Anuradhapura,44,IT,culture,76454,2.4,"history,heritage,culture",Heritage,3500,medium,5,12,5
user_1645,Kandy,48,IN,adventure,263763,1.4,"culture,history,temple",Cultural,1500,high,11,8,4
user_1646,Galle,44,MY,adventure,127181,1.4,"history,culture,beach",Heritage,0,medium,2,6,6
user_1647,Anuradhapura,36,CA,nature,407361,2.1,"history,heritage,culture",Heritage,3500,high,7,4,5
user_1648,Kandy,31,US,wildlife,495241,3.5,"culture,history,temple",Cultural,1500,high,5,7,1
user_1649,Polonnaruwa,35,RU,adventure,240799,4.5,"history,heritage,ruins",Heritage,3000,high,7,10,2
user_1650,Colombo,31,ES,history,427284,4.0,"urban,culture,food",City,0,high,14,11,1
user_1651,Sigiriya,21,CA,relaxation,273311,3.8,"history,nature,adventure",Heritage,4500,high,3,1,5
user_1652,Galle,53,ES,nature,427629,4.8,"history,culture,beach",Heritage,0,high,1,2,4
user_1653,Nuwara Eliya,33,CN,nature,80656,3.9,"nature,scenic,tea",Nature,0,medium,5,5,6
user_1654,Colombo,60,DE,food,260849,2.1,"urban,culture,food",City,0,high,8,6,2
user_1655,Kandy,64,NL,hiking,481782,2.5,"culture,history,temple",Cultural,1500,high,6,6,1
user_1656,Polonnaruwa,45,UK,culture,393195,4.6,"history,heritage,ruins",Heritage,3000,high,7,3,3
user_1657,Galle,58,DE,nature,488117,3.5,"history,culture,beach",Heritage,0,high,5,6,2
user_1658,Anuradhapura,51,CN,hiking,67285,4.0,"history,heritage,culture",Heritage,3500,medium,4,1,5
user_1659,Ella,21,ES,hiking,335701,4.8,"nature,adventure,scenic",Nature,0,high,4,10,6
user_1660,Colombo,28,IT,wildlife,64799,4.5,"urban,culture,food",City,0,medium,7,5,5
user_1661,Nuwara Eliya,33,US,adventure,131371,3.3,"nature,scenic,tea",Nature,0,medium,4,9,1
user_1662,Ella,40,MY,nature,270379,4.9,"nature,adventure,scenic",Nature,0,high,9,5,3
user_1663,Anuradhapura,38,AU,nature,214011,1.8,"history,heritage,culture",Heritage,3500,high,10,11,1
user_1664,Nuwara Eliya,45,AU,photography,64952,3.4,"nature,scenic,tea",Nature,0,medium,14,12,3
user_1665,Trincomalee,34,CA,beach,177046,2.5,"beach,nature,diving",Beach,0,high,13,4,1
user_1666,Polonnaruwa,53,DE,beach,277938,3.7,"history,heritage,ruins",Heritage,3000,high,10,8,2
user_1667,Polonnaruwa,21,IN,nature,26502,3.1,"history,heritage,ruins",Heritage,3000,low,13,7,6
user_1668,Trincomalee,57,IN,photography,415253,1.1,"beach,nature,diving",Beach,0,high,10,11,3
user_1669,Kandy,47,NL,adventure,306313,2.5,"culture,history,temple",Cultural,1500,high,5,2,1
user_1670,Colombo,59,CA,photography,134719,2.7,"urban,culture,food",City,0,medium,10,6,4
user_1671,Polonnaruwa,23,IT,nature,460918,1.5,"history,heritage,ruins",Heritage,3000,high,5,2,5
user_1672,Sigiriya,53,JP,culture,252320,2.6,"history,nature,adventure",Heritage,4500,high,11,11,4
user_1673,Mirissa,57,JP,nature,186212,5.0,"beach,nature,relaxation",Beach,0,high,2,8,5
user_1674,Polonnaruwa,37,DE,wildlife,51975,3.8,"history,heritage,ruins",Heritage,3000,medium,14,8,4
user_1675,Kandy,54,US,beach,158968,4.2,"culture,history,temple",Cultural,1500,high,13,8,1
user_1676,Colombo,33,US,photography,35445,1.3,"urban,culture,food",City,0,low,4,1,2
user_1677,Kandy,47,SG,adventure,310640,3.3,"culture,history,temple",Cultural,1500,high,5,3,4
user_1678,Galle,19,SG,hiking,439248,3.9,"history,culture,beach",Heritage,0,high,3,3,5
user_1679,Galle,58,IN,adventure,34131,3.9,"history,culture,beach",Heritage,0,low,14,4,4
user_1680,Anuradhapura,50,DE,photography,39842,1.3,"history,heritage,culture",Heritage,3500,low,8,4,5
user_1681,Colombo,37,AU,photography,107810,2.5,"urban,culture,food",City,0,medium,9,8,4
user_1682,Ella,65,FR,food,410336,4.5,"nature,adventure,scenic",Nature,0,high,13,8,2
user_1683,Trincomalee,34,UK,beach,231620,4.0,"beach,nature,diving",Beach,0,high,2,10,2
user_1684,Mirissa,58,FR,wildlife,339000,2.9,"beach,nature,relaxation",Beach,0,high,8,11,3
user_1685,Trincomalee,40,AU,photography,187418,3.8,"beach,nature,diving",Beach,0,high,3,9,5
user_1686,Galle,64,RU,beach,336269,1.7,"history,culture,beach",Heritage,0,high,14,4,2
user_1687,Mirissa,25,IT,food,354307,4.2,"beach,nature,relaxation",Beach,0,high,13,4,1
user_1688,Sigiriya,62,UK,adventure,158914,1.3,"history,nature,adventure",Heritage,4500,high,11,12,4
user_1689,Anuradhapura,62,FR,adventure,362428,4.2,"history,heritage,culture",Heritage,3500,high,11,7,4
user_1690,Sigiriya,22,ES,food,473795,2.3,"history,nature,adventure",Heritage,4500,high,13,7,5
user_1691,Ella,62,JP,nature,26271,1.2,"nature,adventure,scenic",Nature,0,low,8,3,1
user_1692,Ella,54,NL,adventure,387532,2.1,"nature,adventure,scenic",Nature,0,high,12,9,6
user_1693,Nuwara Eliya,30,DE,food,467520,3.6,"nature,scenic,tea",Nature,0,high,1,6,5
user_1694,Mirissa,24,CN,hiking,241339,3.6,"beach,nature,relaxation",Beach,0,high,9,4,4
user_1695,Kandy,41,RU,hiking,186950,2.6,"culture,history,temple",Cultural,1500,high,9,12,6
user_1696,Sigiriya,47,RU,culture,296119,1.1,"history,nature,adventure",Heritage,4500,high,1,12,6
user_1697,Sigiriya,23,AU,history,268279,3.5,"history,nature,adventure",Heritage,4500,high,13,9,5
user_1698,Nuwara Eliya,56,DE,relaxation,231577,3.3,"nature,scenic,tea",Nature,0,high,2,7,1
user_1699,Sigiriya,55,CA,beach,40660,2.5,"history,nature,adventure",Heritage,4500,low,8,10,5
user_1700,Colombo,23,AU,hiking,343856,4.5,"urban,culture,food",City,0,high,10,1,5
user_1701,Ella,25,NL,nature,140337,1.9,"nature,adventure,scenic",Nature,0,medium,4,6,3
user_1702,Ella,42,SG,culture,191364,3.5,"nature,adventure,scenic",Nature,0,high,1,10,4
user_1703,Trincomalee,30,UK,photography,473628,2.3,"beach,nature,diving",Beach,0,high,9,4,5
user_1704,Galle,50,US,history,85257,1.9,"history,culture,beach",Heritage,0,medium,14,7,2
user_1705,Anuradhapura,45,UK,relaxation,189679,4.5,"history,heritage,culture",Heritage,3500,high,2,10,4
user_1706,Colombo,33,CN,relaxation,322200,3.3,"urban,culture,food",City,0,high,14,8,3
user_1707,Colombo,64,CA,history,42037,3.6,"urban,culture,food",City,0,low,12,2,6
user_1708,Trincomalee,52,US,hiking,63226,2.1,"beach,nature,diving",Beach,0,medium,9,11,2
user_1709,Colombo,53,JP,wildlife,446438,2.0,"urban,culture,food",City,0,high,12,11,3
user_1710,Galle,39,US,relaxation,344579,1.0,"history,culture,beach",Heritage,0,high,4,4,5
user_1711,Galle,24,AU,nature,265664,2.0,"history,culture,beach",Heritage,0,high,1,2,5
user_1712,Sigiriya,64,JP,relaxation,206277,4.6,"history,nature,adventure",Heritage,4500,high,13,6,4
user_1713,Nuwara Eliya,62,NL,hiking,84619,3.4,"nature,scenic,tea",Nature,0,medium,6,2,4
user_1714,Ella,63,DE,adventure,19266,1.9,"nature,adventure,scenic",Nature,0,low,9,7,3
user_1715,Ella,52,DE,relaxation,375195,3.1,"nature,adventure,scenic",Nature,0,high,10,1,2
user_1716,Trincomalee,65,MY,food,334339,4.7,"beach,nature,diving",Beach,0,high,9,12,6
user_1717,Anuradhapura,53,RU,food,99646,3.7,"history,heritage,culture",Heritage,3500,medium,7,1,2
user_1718,Kandy,28,CN,history,190798,3.6,"culture,history,temple",Cultural,1500,high,6,3,3
user_1719,Polonnaruwa,61,JP,history,379737,4.8,"history,heritage,ruins",Heritage,3000,high,13,4,4
user_1720,Ella,40,UK,food,465695,4.0,"nature,adventure,scenic",Nature,0,high,4,11,5
user_1721,Kandy,62,RU,nature,256988,1.8,"culture,history,temple",Cultural,1500,high,11,8,1
user_1722,Polonnaruwa,28,AU,hiking,226368,4.9,"history,heritage,ruins",Heritage,3000,high,12,7,4
user_1723,Polonnaruwa,52,SG,history,343119,4.0,"history,heritage,ruins",Heritage,3000,high,12,7,1
user_1724,Galle,40,IN,history,42175,1.3,"history,culture,beach",Heritage,0,low,1,8,1
user_1725,Colombo,35,DE,hiking,140654,2.7,"urban,culture,food",City,0,medium,9,11,3
user_1726,Trincomalee,42,CN,nature,449041,3.1,"beach,nature,diving",Beach,0,high,8,12,1
user_1727,Ella,54,IT,food,337859,3.5,"nature,adventure,scenic",Nature,0,high,7,12,2
user_1728,Sigiriya,35,DE,wildlife,429483,4.6,"history,nature,adventure",Heritage,4500,high,4,5,4
user_1729,Mirissa,28,US,beach,104744,4.2,"beach,nature,relaxation",Beach,0,medium,10,9,1
user_1730,Polonnaruwa,44,IN,beach,282088,3.1,"history,heritage,ruins",Heritage,3000,high,13,11,1
user_1731,Ella,56,SG,photography,338883,4.7,"nature,adventure,scenic",Nature,0,high,11,11,5
user_1732,Trincomalee,51,IN,hiking,236931,4.0,"beach,nature,diving",Beach,0,high,7,1,5
user_1733,Nuwara Eliya,28,NL,history,392316,2.4,"nature,scenic,tea",Nature,0,high,9,12,2
user_1734,Mirissa,26,UK,hiking,135863,1.1,"beach,nature,relaxation",Beach,0,medium,10,9,1
user_1735,Sigiriya,41,FR,history,466363,1.2,"history,nature,adventure",Heritage,4500,high,2,9,4
user_1736,Galle,39,RU,history,317935,1.4,"history,culture,beach",Heritage,0,high,4,6,6
user_1737,Sigiriya,27,RU,photography,195248,3.7,"history,nature,adventure",Heritage,4500,high,14,7,1
user_1738,Galle,19,IT,beach,337919,1.9,"history,culture,beach",Heritage,0,high,3,6,3
user_1739,Kandy,57,JP,history,193563,4.0,"culture,history,temple",Cultural,1500,high,10,11,3
user_1740,Anuradhapura,47,SG,culture,386426,2.0,"history,heritage,culture",Heritage,3500,high,2,7,2
user_1741,Polonnaruwa,37,NL,relaxation,228743,1.8,"history,heritage,ruins",Heritage,3000,high,6,6,2
user_1742,Galle,46,DE,wildlife,391474,4.4,"history,culture,beach",Heritage,0,high,7,2,6
user_1743,Ella,35,UK,history,433929,3.2,"nature,adventure,scenic",Nature,0,high,10,5,2
user_1744,Mirissa,26,NL,food,263273,3.7,"beach,nature,relaxation",Beach,0,high,14,8,1
user_1745,Mirissa,24,SG,photography,475810,3.9,"beach,nature,relaxation",Beach,0,high,8,5,3
user_1746,Polonnaruwa,37,UK,relaxation,305818,3.5,"history,heritage,ruins",Heritage,3000,high,14,8,1
user_1747,Nuwara Eliya,38,DE,photography,241349,3.2,"nature,scenic,tea",Nature,0,high,14,9,5
user_1748,Colombo,65,MY,history,404538,2.2,"urban,culture,food",City,0,high,6,3,4
user_1749,Mirissa,56,SG,photography,444261,1.9,"beach,nature,relaxation",Beach,0,high,2,4,2
user_1750,Kandy,63,JP,culture,145885,4.8,"culture,history,temple",Cultural,1500,medium,14,10,2
user_1751,Nuwara Eliya,19,IN,culture,468724,1.8,"nature,scenic,tea",Nature,0,high,8,3,2
user_1752,Trincomalee,31,DE,wildlife,429402,1.6,"beach,nature,diving",Beach,0,high,13,5,6
user_1753,Mirissa,30,IT,history,452634,4.7,"beach,nature,relaxation",Beach,0,high,10,8,3
user_1754,Kandy,19,US,relaxation,486991,4.9,"culture,history,temple",Cultural,1500,high,12,11,4
user_1755,Kandy,55,DE,relaxation,338191,4.0,"culture,history,temple",Cultural,1500,high,13,9,2
user_1756,Anuradhapura,24,JP,hiking,451405,1.9,"history,heritage,culture",Heritage,3500,high,6,8,6
user_1757,Anuradhapura,63,NL,beach,62627,1.6,"history,heritage,culture",Heritage,3500,medium,5,12,1
user_1758,Anuradhapura,49,IT,hiking,270212,1.4,"history,heritage,culture",Heritage,3500,high,9,5,4
user_1759,Ella,29,SG,history,402745,4.3,"nature,adventure,scenic",Nature,0,high,3,7,4
user_1760,Colombo,60,CA,wildlife,126088,5.0,"urban,culture,food",City,0,medium,5,2,4
user_1761,Galle,46,IT,culture,224953,3.7,"history,culture,beach",Heritage,0,high,9,11,4
user_1762,Anuradhapura,46,CA,beach,476267,4.3,"history,heritage,culture",Heritage,3500,high,13,4,6
user_1763,Trincomalee,30,MY,wildlife,109246,3.7,"beach,nature,diving",Beach,0,medium,2,11,6
user_1764,Polonnaruwa,47,MY,adventure,193553,2.0,"history,heritage,ruins",Heritage,3000,high,6,4,6
user_1765,Trincomalee,23,CA,culture,320101,4.6,"beach,nature,diving",Beach,0,high,8,7,6
user_1766,Kandy,36,CN,history,215144,2.1,"culture,history,temple",Cultural,1500,high,12,4,6
user_1767,Polonnaruwa,47,SG,culture,89560,4.8,"history,heritage,ruins",Heritage,3000,medium,8,1,6
user_1768,Ella,44,FR,nature,204678,2.5,"nature,adventure,scenic",Nature,0,high,3,10,1
user_1769,Nuwara Eliya,47,MY,culture,61631,4.9,"nature,scenic,tea",Nature,0,medium,1,5,5
user_1770,Kandy,44,SG,hiking,434046,4.7,"culture,history,temple",Cultural,1500,high,12,2,5
user_1771,Polonnaruwa,45,MY,beach,40891,4.2,"history,heritage,ruins",Heritage,3000,low,4,6,6
user_1772,Anuradhapura,60,NL,wildlife,387208,2.3,"history,heritage,culture",Heritage,3500,high,13,10,3
user_1773,Kandy,23,NL,culture,449144,3.7,"culture,history,temple",Cultural,1500,high,8,1,4
user_1774,Colombo,22,AU,nature,198970,1.3,"urban,culture,food",City,0,high,14,12,4
user_1775,Anuradhapura,64,SG,history,269472,4.2,"history,heritage,culture",Heritage,3500,high,4,10,1
user_1776,Colombo,29,SG,history,318379,3.6,"urban,culture,food",City,0,high,9,5,3
user_1777,Galle,20,NL,history,493913,2.9,"history,culture,beach",Heritage,0,high,12,6,4
user_1778,Trincomalee,50,IN,photography,203222,1.9,"beach,nature,diving",Beach,0,high,11,8,4
user_1779,Anuradhapura,59,NL,beach,53075,3.7,"history,heritage,culture",Heritage,3500,medium,11,5,3
user_1780,Nuwara Eliya,46,RU,nature,475721,3.2,"nature,scenic,tea",Nature,0,high,4,2,1
user_1781,Mirissa,26,ES,adventure,236034,1.8,"beach,nature,relaxation",Beach,0,high,8,4,6
user_1782,Trincomalee,60,SG,nature,479505,4.7,"beach,nature,diving",Beach,0,high,2,4,4
user_1783,Nuwara Eliya,32,RU,nature,402254,2.7,"nature,scenic,tea",Nature,0,high,5,10,3
user_1784,Mirissa,35,IT,wildlife,193206,3.2,"beach,nature,relaxation",Beach,0,high,2,5,2
user_1785,Galle,38,NL,food,381134,4.5,"history,culture,beach",Heritage,0,high,7,7,1
user_1786,Ella,57,NL,beach,489643,3.9,"nature,adventure,scenic",Nature,0,high,8,4,5
user_1787,Nuwara Eliya,65,RU,nature,83462,3.0,"nature,scenic,tea",Nature,0,medium,11,1,2
user_1788,Galle,31,IN,hiking,351389,1.7,"history,culture,beach",Heritage,0,high,3,10,3
user_1789,Nuwara Eliya,38,US,wildlife,117922,4.6,"nature,scenic,tea",Nature,0,medium,7,5,3
user_1790,Anuradhapura,56,DE,culture,427570,2.9,"history,heritage,culture",Heritage,3500,high,13,8,4
user_1791,Colombo,25,IT,adventure,191245,3.6,"urban,culture,food",City,0,high,3,5,3
user_1792,Ella,27,IT,adventure,23570,3.0,"nature,adventure,scenic",Nature,0,low,13,6,3
user_1793,Ella,31,DE,food,29965,4.4,"nature,adventure,scenic",Nature,0,low,9,3,6
user_1794,Anuradhapura,23,NL,adventure,252350,3.3,"history,heritage,culture",Heritage,3500,high,1,7,2
user_1795,Anuradhapura,46,AU,culture,383404,1.4,"history,heritage,culture",Heritage,3500,high,3,5,6
user_1796,Ella,34,IN,relaxation,160247,1.7,"nature,adventure,scenic",Nature,0,high,9,3,2
user_1797,Ella,59,SG,history,221744,3.8,"nature,adventure,scenic",Nature,0,high,6,8,2
user_1798,Colombo,45,US,history,314159,4.0,"urban,culture,food",City,0,high,7,8,4
user_1799,Ella,31,IT,relaxation,73510,4.1,"nature,adventure,scenic",Nature,0,medium,3,7,2
user_1800,Nuwara Eliya,58,ES,history,362898,4.9,"nature,scenic,tea",Nature,0,high,10,4,5
